subject	session	condition	trial	prime	target	target_category	response_time	accuracy
s16_2018_lb	2	rIPS	32	sociale	dilatazione	quantity	610.7000000000003	1	
s16_2018_lb	2	rIPS	33	quantità	sfacciataggine	social	604.8000000000002	1	
s16_2018_lb	2	rIPS	34	quantità	etnia	social	663.5	1	
s16_2018_lb	2	rIPS	35	sociale	porzione	quantity	879.5999999999999	1	
s16_2018_lb	2	rIPS	36	quantità	venerazione	social	1063.1	1	
s16_2018_lb	2	rIPS	37	sociale	espansione	quantity	687.0999999999999	1	
s16_2018_lb	2	rIPS	38	sociale	grandezza	quantity	670.4000000000001	1	
s16_2018_lb	2	rIPS	39	sociale	lusinga	social	606.5	1	
s16_2018_lb	2	rIPS	40	quantità	relazione	social	793.3000000000002	1	
s16_2018_lb	2	rIPS	41	quantità	sudditanza	social	684.0	1	
s16_2018_lb	2	rIPS	42	sociale	enormità	quantity	795.5	1	
s16_2018_lb	2	rIPS	43	quantità	allargamento	quantity	654.2000000000003	1	
s16_2018_lb	2	rIPS	44	quantità	tonnellata	quantity	695.0	1	
s16_2018_lb	2	rIPS	45	quantità	patto	social	645.7000000000003	1	
s16_2018_lb	2	rIPS	46	sociale	carico	quantity	766.5999999999999	1	
s16_2018_lb	2	rIPS	47	sociale	sudditanza	social	658.5999999999999	1	
s16_2018_lb	2	rIPS	48	quantità	stazza	quantity	971.5	1	
s16_2018_lb	2	rIPS	49	sociale	venerazione	social	623.4000000000001	1	
s16_2018_lb	2	rIPS	50	sociale	emarginazione	social	785.5	1	
s16_2018_lb	2	rIPS	51	sociale	catasta	quantity	749.0999999999999	1	
s16_2018_lb	2	rIPS	52	quantità	rivalità	social	657.7000000000003	1	
s16_2018_lb	2	rIPS	53	quantità	socievolezza	social	642.4000000000001	1	
s16_2018_lb	2	rIPS	54	quantità	dispetto	social	787.2000000000003	1	
s16_2018_lb	2	rIPS	55	sociale	relazione	social	526.8000000000002	1	
s16_2018_lb	2	rIPS	56	quantità	grossezza	quantity	548.0	1	
s16_2018_lb	2	rIPS	57	quantità	enormità	quantity	576.8000000000002	1	
s16_2018_lb	2	rIPS	58	quantità	plebe	social	524.4000000000001	1	
s16_2018_lb	2	rIPS	59	sociale	mole	quantity	826.4000000000001	1	
s16_2018_lb	2	rIPS	60	quantità	cumulo	quantity	683.9000000000001	1	
s16_2018_lb	2	rIPS	61	sociale	carenza	quantity	579.2000000000003	1	
s16_2018_lb	2	rIPS	62	quantità	accrescimento	quantity	726.5999999999999	1	
s16_2018_lb	2	rIPS	63	sociale	infamia	social	676.0999999999999	1	
s16_2018_lb	2	rIPS	64	sociale	alleanza	social	603.4000000000001	1	
s16_2018_lb	2	rIPS	65	quantità	incremento	quantity	798.2000000000003	1	
s16_2018_lb	2	rIPS	66	sociale	estensione	quantity	688.9000000000001	1	
s16_2018_lb	2	rIPS	67	quantità	frazione	quantity	640.5	1	
s16_2018_lb	2	rIPS	68	sociale	dispetto	social	737.8000000000002	1	
s16_2018_lb	2	rIPS	69	quantità	emarginazione	social	727.3000000000002	1	
s16_2018_lb	2	rIPS	70	quantità	alleanza	social	660.8000000000002	1	
s16_2018_lb	2	rIPS	71	quantità	decremento	quantity	740.8000000000002	1	
s16_2018_lb	2	rIPS	72	quantità	scherzo	social	842.3000000000002	1	
s16_2018_lb	2	rIPS	73	sociale	stazza	quantity	794.9000000000001	1	
s16_2018_lb	2	rIPS	74	sociale	notorietà	social	693.8000000000002	1	
s16_2018_lb	2	rIPS	75	quantità	lusinga	social	732.4000000000001	1	
s16_2018_lb	2	rIPS	76	sociale	scherzo	social	650.0	1	
s16_2018_lb	2	rIPS	77	sociale	cumulo	quantity	610.7000000000003	1	
s16_2018_lb	2	rIPS	78	quantità	immensità	quantity	596.7000000000003	1	
s16_2018_lb	2	rIPS	79	sociale	riduzione	quantity	607.5999999999999	1	
s16_2018_lb	2	rIPS	80	sociale	diffamazione	social	706.3000000000002	1	
s16_2018_lb	2	rIPS	81	sociale	addizione	quantity	696.9000000000001	1	
s16_2018_lb	2	rIPS	82	sociale	massa	quantity	623.8000000000002	1	
s16_2018_lb	2	rIPS	83	quantità	infamia	social	713.8000000000002	1	
s16_2018_lb	2	rIPS	84	quantità	notorietà	social	648.0	1	
s16_2018_lb	2	rIPS	85	sociale	grossezza	quantity	600.5999999999999	1	
s16_2018_lb	2	rIPS	86	quantità	addizione	quantity	587.5	1	
s16_2018_lb	2	rIPS	87	quantità	dissenso	social	534.9000000000001	1	
s16_2018_lb	2	rIPS	88	quantità	grandezza	quantity	604.3000000000002	1	
s16_2018_lb	2	rIPS	89	sociale	servitù	social	799.0999999999999	1	
s16_2018_lb	2	rIPS	90	quantità	catasta	quantity	601.7000000000003	1	
s16_2018_lb	2	rIPS	91	sociale	allargamento	quantity	668.5999999999999	1	
s16_2018_lb	2	rIPS	92	quantità	carico	quantity	828.5999999999999	1	
s16_2018_lb	2	rIPS	93	quantità	mole	quantity	582.0999999999999	1	
s16_2018_lb	2	rIPS	94	quantità	dilatazione	quantity	689.4000000000001	1	
s16_2018_lb	2	rIPS	95	sociale	offesa	social	536.8000000000002	1	
s16_2018_lb	2	rIPS	96	quantità	complotto	social	790.4000000000001	1	
s16_2018_lb	2	rIPS	97	quantità	altruismo	social	777.7000000000003	1	
s16_2018_lb	2	rIPS	98	sociale	quintale	quantity	725.2000000000003	1	
s16_2018_lb	2	rIPS	99	quantità	diffamazione	social	803.3000000000002	1	
s16_2018_lb	2	rIPS	100	sociale	tradizione	social	678.0999999999999	1	
s16_2018_lb	2	rIPS	101	sociale	complotto	social	765.5	1	
s16_2018_lb	2	rIPS	102	sociale	cospirazione	social	977.5	1	
s16_2018_lb	2	rIPS	103	quantità	riduzione	quantity	717.0	1	
s16_2018_lb	2	rIPS	104	sociale	diminuzione	quantity	635.0999999999999	1	
s16_2018_lb	2	rIPS	105	quantità	gentilezza	social	740.5	1	
s16_2018_lb	2	rIPS	106	quantità	estensione	quantity	753.8000000000002	1	
s16_2018_lb	2	rIPS	107	sociale	rivalità	social	734.5999999999999	1	
s16_2018_lb	2	rIPS	108	quantità	massa	quantity	588.0999999999999	1	
s16_2018_lb	2	rIPS	109	sociale	frazione	quantity	839.5999999999999	1	
s16_2018_lb	2	rIPS	110	sociale	gentilezza	social	560.8000000000002	1	
s16_2018_lb	2	rIPS	111	sociale	etnia	social	621.0999999999999	1	
s16_2018_lb	2	rIPS	112	sociale	accrescimento	quantity	711.0	1	
s24_2018_ac	3	rSATL	1	sociale	cospirazione	social	654.7000000000003	1	
s24_2018_ac	3	rSATL	2	sociale	cumulo	quantity	527.5	1	
s24_2018_ac	3	rSATL	3	quantità	incremento	quantity	533.0	1	
s24_2018_ac	3	rSATL	4	quantità	gentilezza	social	506.3000000000002	1	
s24_2018_ac	3	rSATL	5	quantità	massa	quantity	673.0	1	
s24_2018_ac	3	rSATL	6	sociale	servitù	social	553.3000000000002	1	
s24_2018_ac	3	rSATL	7	quantità	espansione	quantity	1453.9	1	
s24_2018_ac	3	rSATL	8	quantità	cospirazione	social	678.8000000000002	1	
s24_2018_ac	3	rSATL	9	sociale	competizione	social	726.0999999999999	1	
s24_2018_ac	3	rSATL	10	sociale	allargamento	quantity	595.5	1	
s24_2018_ac	3	rSATL	11	quantità	rivalità	social	822.2000000000003	1	
s24_2018_ac	3	rSATL	12	quantità	plebe	social	552.5	1	
s24_2018_ac	3	rSATL	13	quantità	decremento	quantity	589.0999999999999	1	
s24_2018_ac	3	rSATL	14	sociale	offesa	social	1272.6	1	
s24_2018_ac	3	rSATL	15	quantità	competizione	social	464.8000000000002	1	
s24_2018_ac	3	rSATL	16	quantità	offesa	social	536.7000000000003	1	
s24_2018_ac	3	rSATL	17	sociale	infamia	social	542.0999999999999	1	
s24_2018_ac	3	rSATL	18	sociale	porzione	quantity	515.5	1	
s24_2018_ac	3	rSATL	19	quantità	nomea	social	537.7000000000003	1	
s24_2018_ac	3	rSATL	20	sociale	diffamazione	social	575.2000000000003	1	
s24_2018_ac	3	rSATL	21	sociale	ingrandimento	quantity	547.2000000000003	1	
s24_2018_ac	3	rSATL	22	quantità	patto	social	560.0	1	
s24_2018_ac	3	rSATL	23	quantità	ingrandimento	quantity	1004.0999999999999	1	
s24_2018_ac	3	rSATL	24	sociale	scherzo	social	446.8000000000002	1	
s24_2018_ac	3	rSATL	25	quantità	dilatazione	quantity	1207.6	1	
s24_2018_ac	3	rSATL	26	sociale	dilatazione	quantity	466.4000000000001	-1	
s24_2018_ac	3	rSATL	27	sociale	grossezza	quantity	650.3000000000002	1	
s24_2018_ac	3	rSATL	28	quantità	diminuzione	quantity	507.2000000000003	-1	
s24_2018_ac	3	rSATL	29	sociale	notorietà	social	497.9000000000001	1	
s24_2018_ac	3	rSATL	30	quantità	immensità	quantity	592.7000000000003	1	
s24_2018_ac	3	rSATL	31	sociale	catasta	quantity	611.3000000000002	1	
s24_2018_ac	3	rSATL	32	sociale	accumulo	quantity	573.4000000000001	1	
s24_2018_ac	3	rSATL	33	quantità	enormità	quantity	665.5999999999999	1	
s24_2018_ac	3	rSATL	34	sociale	accrescimento	quantity	633.5	1	
s24_2018_ac	3	rSATL	35	sociale	carenza	quantity	835.0	1	
s24_2018_ac	3	rSATL	36	quantità	quintale	quantity	628.5	1	
s24_2018_ac	3	rSATL	37	sociale	altruismo	social	669.9000000000001	1	
s24_2018_ac	3	rSATL	38	sociale	sfacciataggine	social	789.9000000000001	1	
s24_2018_ac	3	rSATL	39	quantità	scherzo	social	721.4000000000001	1	
s24_2018_ac	3	rSATL	40	sociale	sudditanza	social	855.5	1	
s24_2018_ac	3	rSATL	41	sociale	alleanza	social	544.3000000000002	1	
s24_2018_ac	3	rSATL	42	quantità	accrescimento	quantity	572.9000000000001	-1	
s24_2018_ac	3	rSATL	43	sociale	complotto	social	705.0	1	
s24_2018_ac	3	rSATL	44	sociale	mole	quantity	607.9000000000001	1	
s24_2018_ac	3	rSATL	45	sociale	massa	quantity	610.5	1	
s24_2018_ac	3	rSATL	46	sociale	fascino	social	676.5999999999999	1	
s24_2018_ac	3	rSATL	47	sociale	penuria	quantity	540.2000000000003	1	
s24_2018_ac	3	rSATL	48	quantità	diffamazione	social	625.5	1	
s24_2018_ac	3	rSATL	49	quantità	porzione	quantity	715.7000000000003	1	
s24_2018_ac	3	rSATL	50	sociale	gentilezza	social	657.5999999999999	1	
s24_2018_ac	3	rSATL	51	quantità	complotto	social	986.5	1	
s24_2018_ac	3	rSATL	52	sociale	incremento	quantity	725.9000000000001	1	
s24_2018_ac	3	rSATL	53	quantità	allargamento	quantity	987.2000000000003	1	
s24_2018_ac	3	rSATL	54	sociale	venerazione	social	974.8000000000002	1	
s24_2018_ac	3	rSATL	55	quantità	venerazione	social	586.9000000000001	1	
s24_2018_ac	3	rSATL	56	sociale	plebe	social	630.3000000000002	1	
s24_2018_ac	3	rSATL	57	quantità	mole	quantity	495.7000000000003	1	
s24_2018_ac	3	rSATL	58	quantità	notorietà	social	542.3000000000002	1	
s24_2018_ac	3	rSATL	59	quantità	relazione	social	787.2000000000003	1	
s24_2018_ac	3	rSATL	60	quantità	dissenso	social	670.5999999999999	1	
s24_2018_ac	3	rSATL	61	quantità	altruismo	social	478.5999999999999	-1	
s24_2018_ac	3	rSATL	62	quantità	servitù	social	582.0999999999999	1	
s24_2018_ac	3	rSATL	63	sociale	immensità	quantity	585.4000000000001	1	
s24_2018_ac	3	rSATL	64	quantità	sudditanza	social	628.8000000000002	1	
s24_2018_ac	3	rSATL	65	sociale	estensione	quantity	718.2000000000003	1	
s24_2018_ac	3	rSATL	66	quantità	emarginazione	social	796.3000000000002	1	
s24_2018_ac	3	rSATL	67	quantità	catasta	quantity	615.2000000000003	1	
s24_2018_ac	3	rSATL	68	quantità	stazza	quantity	745.3000000000002	1	
s24_2018_ac	3	rSATL	69	sociale	rivalità	social	838.0999999999999	1	
s24_2018_ac	3	rSATL	70	quantità	fascino	social	639.5	1	
s24_2018_ac	3	rSATL	71	sociale	socievolezza	social	720.9000000000001	1	
s24_2018_ac	3	rSATL	72	sociale	stazza	quantity	559.0	1	
s24_2018_ac	3	rSATL	73	sociale	riduzione	quantity	651.7000000000003	1	
s24_2018_ac	3	rSATL	74	quantità	socievolezza	social	580.3000000000002	1	
s24_2018_ac	3	rSATL	75	sociale	lusinga	social	519.9000000000001	1	
s24_2018_ac	3	rSATL	76	quantità	grossezza	quantity	614.0	1	
s24_2018_ac	3	rSATL	77	sociale	patto	social	640.0999999999999	1	
s24_2018_ac	3	rSATL	78	quantità	alleanza	social	593.5	1	
s24_2018_ac	3	rSATL	79	sociale	carico	quantity	692.0999999999999	1	
s24_2018_ac	3	rSATL	80	quantità	tonnellata	quantity	571.5	1	
s24_2018_ac	3	rSATL	81	quantità	penuria	quantity	575.7000000000003	1	
s24_2018_ac	3	rSATL	82	sociale	frazione	quantity	651.2000000000003	1	
s24_2018_ac	3	rSATL	83	quantità	frazione	quantity	523.9000000000001	1	
s24_2018_ac	3	rSATL	84	sociale	relazione	social	778.0	1	
s24_2018_ac	3	rSATL	85	sociale	espansione	quantity	597.4000000000001	1	
s24_2018_ac	3	rSATL	86	sociale	quintale	quantity	528.2000000000003	1	
s24_2018_ac	3	rSATL	87	sociale	dispetto	social	541.4000000000001	1	
s24_2018_ac	3	rSATL	88	quantità	carico	quantity	523.0	1	
s24_2018_ac	3	rSATL	89	quantità	etnia	social	529.0999999999999	1	
s24_2018_ac	3	rSATL	90	quantità	estensione	quantity	398.5	-1	
s24_2018_ac	3	rSATL	91	quantità	sfacciataggine	social	561.0999999999999	1	
s24_2018_ac	3	rSATL	92	quantità	accumulo	quantity	637.2000000000003	1	
s24_2018_ac	3	rSATL	93	quantità	infamia	social	582.7000000000003	1	
s24_2018_ac	3	rSATL	94	sociale	dissenso	social	562.0999999999999	1	
s24_2018_ac	3	rSATL	95	sociale	decremento	quantity	486.0999999999999	1	
s24_2018_ac	3	rSATL	96	sociale	nomea	social	493.5	1	
s24_2018_ac	3	rSATL	97	sociale	tradizione	social	500.3000000000002	1	
s24_2018_ac	3	rSATL	98	quantità	tradizione	social	515.0	1	
s24_2018_ac	3	rSATL	99	sociale	tonnellata	quantity	457.2000000000003	-1	
s24_2018_ac	3	rSATL	100	quantità	addizione	quantity	545.8000000000002	1	
s24_2018_ac	3	rSATL	101	sociale	diminuzione	quantity	510.5999999999999	1	
s24_2018_ac	3	rSATL	102	sociale	grandezza	quantity	516.7000000000003	1	
s24_2018_ac	3	rSATL	103	sociale	emarginazione	social	594.8000000000002	1	
s24_2018_ac	3	rSATL	104	quantità	grandezza	quantity	453.5	1	
s24_2018_ac	3	rSATL	105	quantità	riduzione	quantity	510.4000000000001	1	
s24_2018_ac	3	rSATL	106	quantità	cumulo	quantity	636.5	1	
s24_2018_ac	3	rSATL	107	sociale	addizione	quantity	437.9000000000001	1	
s24_2018_ac	3	rSATL	108	quantità	carenza	quantity	455.3000000000002	-1	
s24_2018_ac	3	rSATL	109	quantità	lusinga	social	543.9000000000001	1	
s24_2018_ac	3	rSATL	110	quantità	dispetto	social	508.8000000000002	-1	
s24_2018_ac	3	rSATL	111	sociale	etnia	social	555.5999999999999	1	
s24_2018_ac	3	rSATL	112	sociale	enormità	quantity	536.2000000000003	1	
s09_2018_gc	3	rIPS	1	quantità	porzione	quantity	739.7000000000003	1	
s09_2018_gc	3	rIPS	2	quantità	servitù	social	737.0999999999999	1	
s09_2018_gc	3	rIPS	3	quantità	ingrandimento	quantity	726.5	1	
s09_2018_gc	3	rIPS	4	sociale	carico	quantity	787.9000000000001	1	
s09_2018_gc	3	rIPS	5	quantità	lusinga	social	727.4000000000001	1	
s09_2018_gc	3	rIPS	6	sociale	addizione	quantity	1028.8000000000002	1	
s09_2018_gc	3	rIPS	7	sociale	diminuzione	quantity	902.2000000000003	1	
s09_2018_gc	3	rIPS	8	sociale	dissenso	social	828.8000000000002	1	
s09_2018_gc	3	rIPS	9	quantità	dilatazione	quantity	1262.3000000000002	1	
s09_2018_gc	3	rIPS	10	quantità	accumulo	quantity	710.5	1	
s09_2018_gc	3	rIPS	11	sociale	socievolezza	social	708.4000000000001	1	
s09_2018_gc	3	rIPS	12	quantità	etnia	social	955.2000000000003	1	
s09_2018_gc	3	rIPS	13	sociale	espansione	quantity	1359.9	1	
s09_2018_gc	3	rIPS	14	sociale	lusinga	social	716.0999999999999	1	
s09_2018_gc	3	rIPS	15	sociale	mole	quantity	754.0999999999999	1	
s09_2018_gc	3	rIPS	16	quantità	fascino	social	935.0	1	
s09_2018_gc	3	rIPS	17	sociale	rivalità	social	740.4000000000001	1	
s09_2018_gc	3	rIPS	18	sociale	servitù	social	625.7000000000003	1	
s09_2018_gc	3	rIPS	19	sociale	competizione	social	1131.2000000000003	1	
s09_2018_gc	3	rIPS	20	quantità	addizione	quantity	728.7000000000003	1	
s09_2018_gc	3	rIPS	21	quantità	penuria	quantity	1334.1	-1	
s09_2018_gc	3	rIPS	22	sociale	enormità	quantity	1483.4	1	
s09_2018_gc	3	rIPS	23	quantità	grossezza	quantity	771.0	1	
s09_2018_gc	3	rIPS	24	sociale	massa	quantity	671.0	1	
s09_2018_gc	3	rIPS	25	quantità	rivalità	social	1063.2000000000003	1	
s09_2018_gc	3	rIPS	26	quantità	relazione	social	735.3000000000002	1	
s09_2018_gc	3	rIPS	27	quantità	plebe	social	684.5999999999999	1	
s09_2018_gc	3	rIPS	28	sociale	infamia	social	780.0	1	
s09_2018_gc	3	rIPS	29	sociale	dilatazione	quantity	791.4000000000001	1	
s09_2018_gc	3	rIPS	30	quantità	cospirazione	social	843.0	1	
s09_2018_gc	3	rIPS	31	sociale	venerazione	social	971.7000000000003	1	
s09_2018_gc	3	rIPS	32	sociale	notorietà	social	959.8000000000002	1	
s09_2018_gc	3	rIPS	33	sociale	grandezza	quantity	723.9000000000001	1	
s09_2018_gc	3	rIPS	34	quantità	cumulo	quantity	986.0	1	
s09_2018_gc	3	rIPS	35	sociale	nomea	social	749.3000000000002	1	
s09_2018_gc	3	rIPS	36	quantità	espansione	quantity	1082.2000000000003	1	
s09_2018_gc	3	rIPS	37	quantità	mole	quantity	705.5999999999999	1	
s09_2018_gc	3	rIPS	38	quantità	gentilezza	social	880.4000000000001	1	
s09_2018_gc	3	rIPS	39	quantità	immensità	quantity	679.7000000000003	1	
s09_2018_gc	3	rIPS	40	sociale	accrescimento	quantity	959.2000000000003	1	
s09_2018_gc	3	rIPS	41	quantità	scherzo	social	707.3000000000002	1	
s09_2018_gc	3	rIPS	42	sociale	carenza	quantity	673.9000000000001	1	
s09_2018_gc	3	rIPS	43	quantità	complotto	social	690.0	1	
s09_2018_gc	3	rIPS	44	sociale	fascino	social	633.4000000000001	1	
s09_2018_gc	3	rIPS	45	sociale	accumulo	quantity	722.9000000000001	1	
s09_2018_gc	3	rIPS	46	sociale	grossezza	quantity	713.0999999999999	1	
s09_2018_gc	3	rIPS	47	sociale	incremento	quantity	895.2000000000003	1	
s09_2018_gc	3	rIPS	48	quantità	tradizione	social	709.9000000000001	1	
s09_2018_gc	3	rIPS	49	quantità	sfacciataggine	social	876.0	1	
s09_2018_gc	3	rIPS	50	sociale	scherzo	social	627.4000000000001	1	
s09_2018_gc	3	rIPS	51	quantità	accrescimento	quantity	700.7000000000003	1	
s09_2018_gc	3	rIPS	52	quantità	socievolezza	social	1211.6	1	
s09_2018_gc	3	rIPS	53	quantità	massa	quantity	1629.7000000000003	1	
s09_2018_gc	3	rIPS	54	sociale	porzione	quantity	695.0	1	
s09_2018_gc	3	rIPS	55	sociale	catasta	quantity	1117.9	1	
s09_2018_gc	3	rIPS	56	quantità	venerazione	social	739.9000000000001	1	
s09_2018_gc	3	rIPS	57	quantità	grandezza	quantity	865.4000000000001	1	
s09_2018_gc	3	rIPS	58	sociale	stazza	quantity	1169.5	1	
s09_2018_gc	3	rIPS	59	quantità	altruismo	social	645.5999999999999	1	
s09_2018_gc	3	rIPS	60	sociale	ingrandimento	quantity	678.4000000000001	1	
s09_2018_gc	3	rIPS	61	sociale	offesa	social	845.5999999999999	1	
s09_2018_gc	3	rIPS	62	quantità	carico	quantity	798.5	1	
s09_2018_gc	3	rIPS	63	quantità	enormità	quantity	1345.3000000000002	1	
s09_2018_gc	3	rIPS	64	sociale	cospirazione	social	854.0999999999999	1	
s09_2018_gc	3	rIPS	65	quantità	dispetto	social	758.7000000000003	1	
s09_2018_gc	3	rIPS	66	sociale	sudditanza	social	787.4000000000001	1	
s09_2018_gc	3	rIPS	67	sociale	dispetto	social	831.0	1	
s09_2018_gc	3	rIPS	68	sociale	frazione	quantity	736.4000000000001	1	
s09_2018_gc	3	rIPS	69	quantità	competizione	social	589.8000000000002	1	
s09_2018_gc	3	rIPS	70	quantità	diminuzione	quantity	737.3000000000002	1	
s09_2018_gc	3	rIPS	71	quantità	catasta	quantity	782.5	1	
s09_2018_gc	3	rIPS	72	sociale	tonnellata	quantity	1154.0	1	
s09_2018_gc	3	rIPS	73	quantità	stazza	quantity	774.9000000000001	1	
s09_2018_gc	3	rIPS	74	sociale	etnia	social	618.8000000000002	1	
s09_2018_gc	3	rIPS	75	sociale	estensione	quantity	757.0	1	
s09_2018_gc	3	rIPS	76	quantità	offesa	social	1121.7000000000003	1	
s09_2018_gc	3	rIPS	77	sociale	immensità	quantity	847.9000000000001	1	
s09_2018_gc	3	rIPS	78	quantità	infamia	social	968.5	1	
s09_2018_gc	3	rIPS	79	quantità	tonnellata	quantity	596.5999999999999	1	
s09_2018_gc	3	rIPS	80	sociale	gentilezza	social	663.5	1	
s09_2018_gc	3	rIPS	81	sociale	emarginazione	social	823.4000000000001	1	
s09_2018_gc	3	rIPS	82	sociale	alleanza	social	705.7000000000003	1	
s09_2018_gc	3	rIPS	83	quantità	riduzione	quantity	1152.3000000000002	1	
s09_2018_gc	3	rIPS	84	quantità	incremento	quantity	781.0999999999999	1	
s09_2018_gc	3	rIPS	85	sociale	cumulo	quantity	712.5999999999999	1	
s09_2018_gc	3	rIPS	86	quantità	estensione	quantity	830.5999999999999	1	
s09_2018_gc	3	rIPS	87	sociale	quintale	quantity	744.0999999999999	1	
s09_2018_gc	3	rIPS	88	sociale	diffamazione	social	788.7000000000003	1	
s09_2018_gc	3	rIPS	89	sociale	patto	social	688.3000000000002	1	
s09_2018_gc	3	rIPS	90	quantità	emarginazione	social	767.7000000000003	1	
s09_2018_gc	3	rIPS	91	quantità	notorietà	social	723.7000000000003	1	
s09_2018_gc	3	rIPS	92	sociale	plebe	social	609.8000000000002	1	
s09_2018_gc	3	rIPS	93	quantità	frazione	quantity	700.0	1	
s09_2018_gc	3	rIPS	94	sociale	allargamento	quantity	746.7000000000003	1	
s09_2018_gc	3	rIPS	95	sociale	decremento	quantity	1055.3000000000002	1	
s09_2018_gc	3	rIPS	96	quantità	patto	social	624.2000000000003	1	
s09_2018_gc	3	rIPS	97	quantità	carenza	quantity	706.2000000000003	1	
s09_2018_gc	3	rIPS	98	sociale	relazione	social	857.0999999999999	1	
s09_2018_gc	3	rIPS	99	sociale	penuria	quantity	961.8000000000002	-1	
s09_2018_gc	3	rIPS	100	sociale	complotto	social	741.9000000000001	1	
s09_2018_gc	3	rIPS	101	quantità	nomea	social	763.2000000000003	1	
s09_2018_gc	3	rIPS	102	quantità	decremento	quantity	799.4000000000001	1	
s09_2018_gc	3	rIPS	103	sociale	altruismo	social	674.0999999999999	1	
s09_2018_gc	3	rIPS	104	quantità	diffamazione	social	722.3000000000002	1	
s09_2018_gc	3	rIPS	105	quantità	sudditanza	social	616.4000000000001	1	
s09_2018_gc	3	rIPS	106	quantità	allargamento	quantity	770.5	1	
s09_2018_gc	3	rIPS	107	quantità	quintale	quantity	782.4000000000001	1	
s09_2018_gc	3	rIPS	108	quantità	alleanza	social	777.8000000000002	1	
s09_2018_gc	3	rIPS	109	sociale	sfacciataggine	social	1197.4	1	
s09_2018_gc	3	rIPS	110	sociale	riduzione	quantity	656.0	1	
s09_2018_gc	3	rIPS	111	quantità	dissenso	social	656.8000000000002	1	
s09_2018_gc	3	rIPS	112	sociale	tradizione	social	1217.5	1	
s18_2018_rb	3	rSATL	1	quantità	stazza	quantity	695.4000000000001	-1	
s18_2018_rb	3	rSATL	2	quantità	frazione	quantity	598.3000000000002	1	
s18_2018_rb	3	rSATL	3	quantità	competizione	social	753.0999999999999	1	
s18_2018_rb	3	rSATL	4	sociale	plebe	social	589.8000000000002	1	
s18_2018_rb	3	rSATL	5	sociale	frazione	quantity	649.0999999999999	1	
s18_2018_rb	3	rSATL	6	quantità	catasta	quantity	657.9000000000001	-1	
s18_2018_rb	3	rSATL	7	quantità	estensione	quantity	658.5999999999999	1	
s18_2018_rb	3	rSATL	8	sociale	quintale	quantity	659.5	-1	
s18_2018_rb	3	rSATL	9	sociale	accrescimento	quantity	739.5	1	
s18_2018_rb	3	rSATL	10	quantità	dispetto	social	673.0	1	
s18_2018_rb	3	rSATL	11	quantità	mole	quantity	657.0	1	
s18_2018_rb	3	rSATL	12	quantità	quintale	quantity	585.9000000000001	1	
s18_2018_rb	3	rSATL	13	sociale	decremento	quantity	629.2000000000003	1	
s18_2018_rb	3	rSATL	14	sociale	offesa	social	678.5999999999999	1	
s18_2018_rb	3	rSATL	15	quantità	patto	social	750.0999999999999	1	
s18_2018_rb	3	rSATL	16	sociale	accumulo	quantity	626.9000000000001	1	
s18_2018_rb	3	rSATL	17	quantità	dissenso	social	676.3000000000002	1	
s18_2018_rb	3	rSATL	18	sociale	sudditanza	social	755.7000000000003	1	
s18_2018_rb	3	rSATL	19	quantità	porzione	quantity	760.5	1	
s18_2018_rb	3	rSATL	20	sociale	diminuzione	quantity	844.4000000000001	1	
s18_2018_rb	3	rSATL	21	sociale	nomea	social	701.3000000000002	1	
s18_2018_rb	3	rSATL	22	quantità	fascino	social	828.0999999999999	1	
s18_2018_rb	3	rSATL	23	sociale	emarginazione	social	677.5	-1	
s18_2018_rb	3	rSATL	24	sociale	incremento	quantity	668.9000000000001	1	
s18_2018_rb	3	rSATL	25	sociale	enormità	quantity	740.9000000000001	1	
s18_2018_rb	3	rSATL	26	quantità	gentilezza	social	666.3000000000002	1	
s18_2018_rb	3	rSATL	27	quantità	scherzo	social	626.5	1	
s18_2018_rb	3	rSATL	28	quantità	addizione	quantity	867.8000000000002	-1	
s18_2018_rb	3	rSATL	29	sociale	grossezza	quantity	603.9000000000001	1	
s18_2018_rb	3	rSATL	30	quantità	diffamazione	social	662.5999999999999	1	
s18_2018_rb	3	rSATL	31	quantità	etnia	social	694.9000000000001	1	
s18_2018_rb	3	rSATL	32	quantità	incremento	quantity	685.5999999999999	1	
s18_2018_rb	3	rSATL	33	quantità	decremento	quantity	725.0	1	
s18_2018_rb	3	rSATL	34	sociale	relazione	social	707.0999999999999	1	
s18_2018_rb	3	rSATL	35	quantità	relazione	social	737.9000000000001	1	
s18_2018_rb	3	rSATL	36	sociale	servitù	social	591.3000000000002	1	
s18_2018_rb	3	rSATL	37	sociale	dilatazione	quantity	650.7000000000003	-1	
s18_2018_rb	3	rSATL	38	quantità	massa	quantity	603.5	1	
s18_2018_rb	3	rSATL	39	sociale	mole	quantity	606.2000000000003	1	
s18_2018_rb	3	rSATL	40	quantità	altruismo	social	704.8000000000002	1	
s18_2018_rb	3	rSATL	41	sociale	tonnellata	quantity	607.5999999999999	1	
s18_2018_rb	3	rSATL	42	sociale	stazza	quantity	802.5	1	
s18_2018_rb	3	rSATL	43	sociale	alleanza	social	893.0999999999999	1	
s18_2018_rb	3	rSATL	44	quantità	accumulo	quantity	1155.8000000000002	1	
s18_2018_rb	3	rSATL	45	quantità	emarginazione	social	640.5999999999999	1	
